"","File_Name","Allreads","Uncut","Cut","Diversity.x","Indel","Cmut","CmutPam","C.T","length","active.UncutPAM.qualiy","uncut.quality","inactive.PAM.quality","cut.length","all.length","Mutationperbase","Lane","gRNA","System","Coverage","p.uncut","div","Mean_length","Diversity.y","Indels","Day.c","p.cut","p.uncut.quality","Experiment","replicate"
"55","C11_8238",259624,7820,26750,-7.84038183396008,3.29921897599074,0.249493780734741,0.223864622505062,0.0363610066531675,21.3596470928551,24112,7817,2641,20.2959668074608,21.3596470928551,"0.07_0.12_0.08_0.06_0.07_0.1_0.08_0.06_0.13_0.06_0.03_0.13_0.21_0.25_0.22_0.22_0.2_0.28_0.31_0.06",8238,"g3","BE3",34570,0.226207694532832,-7.840381834,21.35964709,0.19816678795941,2.30418082048602,"18",0.680661577608142,0.226120914087359,"BE3","Replicate1"
"56","C12_8238",243496,11978,23515,8.25221874735863,1.23004536105711,0.0315555179894627,0,0.0162285521088665,24.3700166229961,21972,11774,1747,24.057295838779,24.3700166229961,"0.04_0.04_0.06_0.02_0.04_0.05_0.05_0.04_0.04_0.04_0.07_0.13_0.09_0.11_0.14_0.08_0.18_0.14_0.33_0.05",8238,"g2","Cas9",35493,0.33747499506945,8.252218747,24.37001662,0.079279263558524,0.506799386672699,"4",0.570835558576492,0.331727382864227,"Cas9","Replicate1"
"57","C5_8238",487396,7364,24955,1.90095609393855,2.05235310498468,0.170704539125592,0.0166465546582506,0.0630898233237415,23.6223583650484,22395,7336,2588,23.2178281231237,23.6223583650484,"0.04_0.05_0.09_0.09_0.11_0.05_0.04_0.07_0.06_0.08_0.1_0.13_0.17_0.13_0.15_0.16_0.26_0.16_0.34_0.12",8238,"g1","Cas9",32319,0.227853584578731,1.900956094,23.62235837,0.104350523710029,0.629908056898527,"4",0.655520239565,0.226987221139268,"Cas9","Replicate1"
"58","C7_8238",241540,20444,9566,11.1461512829057,0.70973008997001,0.319193602132622,0.27407530823059,0.0274908363878707,23.9102965678107,8504,20379,1127,21.6045062817984,23.9102965678107,"0.06_0.12_0.09_0.08_0.05_0.05_0.04_0.06_0.09_0.06_0.06_0.1_0.13_0.17_0.14_0.26_0.17_0.37_0.1_0.49",8238,"g5","BE3",30010,0.681239586804399,11.14615128,23.91029657,0.0628412121918805,0.537835613933502,"4",0.28471932853146,0.679073642119294,"BE3","Replicate1"
"59","C8_8238",157704,1555,11117,-5.00923295454545,2.6489898989899,0.501183712121212,0.385732323232323,0.0494791666666667,22.1081912878788,9993,1538,1141,21.7087300161667,22.1081912878788,"0.02_0.03_0.03_0.05_0.06_0.03_0.04_0.06_0.05_0.07_0.08_0.12_0.14_0.11_0.12_0.21_0.17_0.5_0.43_0.08",8238,"g4","Cas9",12672,0.12271148989899,-5.009232955,22.10819129,0.152900540659187,1.20429632899286,"8",0.770355484720394,0.121369949494949,"Cas9","Replicate1"
"60","C9_8238",301552,25254,10712,11.9252071400767,0.559723071790024,0.372796530056164,0.270894733915365,0.0484624367458155,24.2574097758995,9265,25229,1472,22.512526776567,24.2574097758995,"0.11_0.14_0.14_0.16_0.09_0.08_0.07_0.1_0.16_0.08_0.1_0.14_0.16_0.2_0.12_0.31_0.25_0.29_0.1_0.39",8238,"g5","BE3",35966,0.702163154089974,11.92520714,24.25740978,0.053165623950519,0.338815284669293,"8",0.26884176182708,0.701468053161319,"BE3","Replicate1"
"61","D01_8227",30892,4743,290,19.4087025630836,0.0190741108682694,0.050268229684085,0.00635803695608981,0.00417246175243394,24.9976157361415,277,4667,89,24.9699453551913,24.9976157361415,"0.08_0.05_0.11_0.08_0.08_0.06_0.03_0.13_0.08_0.04_0.04_0.03_0.13_0.08_0.01_0.08_0.06_0.05_0.11_0.04",8227,"g4","Cas9",5033,0.942380290085436,19.40870256,24.99761574,0.00880626223091976,0.000507356671740233,"0",0.0490859851049424,0.927279952314723,"Cas9","Replicate1"
"62","D01_8467",61724,47,70,-13.4871794871795,4.47008547008547,0.581196581196581,0.0427350427350427,0.162393162393162,24.4017094017094,42,46,29,20.7746478873239,24.4017094017094,"0.02_0.13_0.04_0.05_0.07_0_0.07_0.09_0.05_0.1_0.05_0.11_0.11_0.09_0.03_0.19_0.12_0.35_0.17_0.1",8467,"g6","Cas9",117,0.401709401709402,-13.48717949,24.4017094,0.206316861946001,2.86324786324786,"32",0.510948905109489,0.393162393162393,"Cas9","Replicate2"
"63","D01_8468",233544,902,4692,-2.45012513407222,2.15427243475152,0.579013228459063,0.342688594923132,0.0652484805148373,22.9805148373257,4173,901,520,22.5927977839335,22.9805148373257,"0.04_0.06_0.07_0.08_0.07_0.06_0.05_0.13_0.07_0.08_0.14_0.12_0.17_0.17_0.15_0.3_0.25_0.54_0.48_0.12",8468,"g4","BE3",5594,0.16124419020379,-2.450125134,22.98051484,0.138882648812133,0.951036096256685,"4",0.759223300970874,0.161065427243475,"BE3","Replicate2"
"64","D02_8227",62444,7928,396,19.5861364728496,0.00444497837578087,0.0157376261412782,0.00985103315713599,0.00636713118692936,24.9990389235944,380,7777,167,24.981718464351,24.9990389235944,"0.05_0.13_0.1_0.06_0.11_0.07_0.15_0.12_0.07_0.06_0.07_0.05_0.05_0.12_0.03_0.05_0.07_0.05_0.09_0.09",8227,"g3","BE3",8324,0.952426717924075,19.58613647,24.99903892,0.0078264119418735,0,"0",0.0371935756551141,0.934286400768861,"BE3","Replicate1"
"65","D02_8467",2161748,69,413,-46.3713692946058,4.72406639004149,2.89834024896266,0.157676348547718,1.02489626556017,24.6161825726141,55,67,360,23.7518072289157,24.6161825726141,"0.11_0.47_0.17_0.21_0.38_0.04_0.22_0.22_0.31_0.27_0.22_0.15_0.32_0.18_0.13_0.38_0.2_0.4_0.19_0.12",8467,"g6","BE3",482,0.143153526970954,-46.37136929,24.61618257,0.293855340709337,1.41453831041257,"32",0.623867069486405,0.139004149377593,"BE3","Replicate2"
"66","D02_8468",232596,853,11486,-3.61179998379123,2.28308614960694,0.558067914741875,0.424183483264446,0.0531647621363157,22.5245157630278,10426,844,1069,22.3424967377121,22.5245157630278,"0.03_0.04_0.04_0.04_0.05_0.03_0.03_0.05_0.06_0.06_0.11_0.1_0.12_0.14_0.15_0.25_0.24_0.55_0.44_0.12",8468,"g4","Cas9",12339,0.0691303995461545,-3.611799984,22.52451576,0.149001022648623,1.08777381944971,"32",0.839374451914645,0.0684010049436745,"Cas9","Replicate2"
"67","D03_8238",444868,19168,12823,13.581225969804,0.614078959707418,0.0250382920196305,0,0.0084398737144822,24.7946922571973,11883,19022,1086,24.4935615698974,24.7946922571973,"0.04_0.06_0.08_0.02_0.05_0.06_0.05_0.05_0.06_0.06_0.09_0.13_0.1_0.09_0.16_0.08_0.2_0.12_0.32_0.06",8238,"g2","Cas9",31991,0.599168516145166,13.58122597,24.79469226,0.0448644782545249,0.219361796261476,"2",0.346034487411285,0.594604732581038,"Cas9","Replicate1"
"68","D03_8467",84996,85,17,14.6862745098039,1.14705882352941,0.166666666666667,0,0.0392156862745098,28.6176470588235,13,82,7,22.95,28.6176470588235,"0_0.08_0_0.15_0.08_0_0.09_0.17_0_0_0_0_0.09_0_0_0.1_0_0.11_0_0",8467,"g6","Cas9",102,0.833333333333333,14.68627451,28.61764706,0.0416752630493089,0.414414414414414,"2",0.125925925925926,0.803921568627451,"Cas9","Replicate2"
"69","D03_8468",637724,3019,8667,-2.77708368988533,2.27742597980489,0.57333561526613,0.312681841519767,0.0971247646756803,22.9293171316105,7633,3012,1041,22.2103988932442,22.9293171316105,"0.06_0.1_0.12_0.11_0.1_0.09_0.09_0.18_0.12_0.1_0.18_0.13_0.19_0.13_0.12_0.3_0.21_0.44_0.35_0.09",8468,"g4","BE3",11686,0.258343316789321,-2.77708369,22.92931713,0.141776027825797,1.00952154248988,"10",0.666897506925208,0.257744309430087,"BE3","Replicate2"
"70","D04_8227",207156,396,2117,-0.768404297652209,2.00039793076005,0.530043772383605,0.276959808993235,0.0477516912057302,23.3255073617191,1858,388,267,23.0197647058824,23.3255073617191,"0.03_0.05_0.1_0.09_0.07_0.08_0.04_0.14_0.06_0.06_0.06_0.08_0.17_0.13_0.1_0.21_0.15_0.46_0.34_0.06",8227,"g4","BE3",2513,0.15758058097891,-0.768404298,23.32550736,0.123027985458536,0.663179916317992,"4",0.704961704961705,0.154397134898528,"BE3","Replicate1"
"71","D04_8467",72480,66,29,-2.37894736842105,2.31578947368421,0.768421052631579,0.0105263157894737,0.315789473684211,26.8105263157895,14,64,17,20.2258064516129,26.8105263157895,"0.17_0.36_0.2_0.25_0.33_0.07_0.21_0.06_0.33_0.27_0.27_0.12_0.4_0.29_0.31_0.5_0.33_0.7_0.43_0.09",8467,"g6","BE3",95,0.694736842105263,-2.378947368,26.81052632,0.0993098688750863,0.723809523809524,"2",0.233870967741935,0.673684210526316,"BE3","Replicate2"
"72","D04_8468",123336,1974,10947,-3.56334649020974,2.38015633464902,0.527281170188066,0.363439362278461,0.0690349044191626,22.4478755514279,9950,1967,1004,21.9895928427972,22.4478755514279,"0.04_0.04_0.06_0.06_0.06_0.04_0.04_0.06_0.05_0.06_0.12_0.09_0.11_0.12_0.11_0.22_0.19_0.54_0.46_0.12",8468,"g4","Cas9",12921,0.152774553053169,-3.56334649,22.44787555,0.156091511880954,1.28778658363997,"10",0.751751133086115,0.152232799318938,"Cas9","Replicate2"
"73","D05_8227",15684,1049,1203,4.69582593250444,1.71536412078153,0.188277087033748,0.171847246891652,0.0208703374777975,23.1904973357016,1107,1028,117,21.6707516339869,23.1904973357016,"0.03_0.02_0.03_0_0.04_0.05_0.08_0.05_0.05_0.02_0.03_0.08_0.12_0.15_0.11_0.26_0.16_0.23_0.21_0.07",8227,"g3","Cas9",2252,0.465808170515098,4.695825933,23.19049734,0.102379007555646,1.02289156626506,"4",0.445225758697261,0.456483126110124,"Cas9","Replicate1"
"74","D05_8467",123896,103,123,-4.65044247787611,3.8141592920354,0.225663716814159,0.0221238938053097,0.0530973451327434,25.0619469026549,85,100,41,21.1428571428571,25.0619469026549,"0_0.04_0.02_0.04_0.04_0_0.04_0.05_0_0_0_0.02_0.14_0.1_0.1_0.08_0.03_0.12_0_0.04",8467,"g6","Cas9",226,0.455752212389381,-4.650442478,25.0619469,0.169695822289537,2.65350877192982,"25",0.448905109489051,0.442477876106195,"Cas9","Replicate2"
"75","D05_8468",2153468,429,1854,-35.9224704336399,4.41480508103373,2.53876478318003,0.273762593079282,0.434077967586509,24.3823915900131,140,429,1714,24.2394822006472,24.3823915900131,"0.1_0.41_0.42_0.36_0.31_0.38_0.28_0.56_0.29_0.28_0.45_0.34_0.66_0.48_0.17_0.57_0.27_0.35_0.5_0.07",8468,"g4","BE3",2283,0.187910643889619,-35.92247043,24.38239159,0.253972495192102,0.09224237746044,"18",0.666906474820144,0.187910643889619,"BE3","Replicate2"
"76","D06_8227",176272,1177,1957,7.09763880025526,1.11997447351627,0.119974473516273,0,0.0274409700063816,24.5118059987237,1696,1148,290,24.2275931520645,24.5118059987237,"0.06_0.12_0.12_0.05_0.08_0.12_0.1_0.08_0.04_0.11_0.1_0.1_0.13_0.09_0.24_0.12_0.23_0.12_0.28_0.08",8227,"g2","BE3",3134,0.375558391831525,7.0976388,24.511806,0.0899674459899379,0.410700236034618,"4",0.503991758949266,0.366305041480536,"BE3","Replicate1"
"77","D06_8467",253744,113,77,-1.17368421052632,2.60526315789474,0.594736842105263,0.0578947368421053,0.236842105263158,26.9157894736842,51,108,31,22.8536585365854,26.9157894736842,"0.11_0.25_0.18_0.03_0.27_0.11_0.06_0.08_0.19_0.09_0.07_0.03_0.21_0.07_0.07_0.17_0.14_0.28_0.08_0.11",8467,"g6","BE3",190,0.594736842105263,-1.173684211,26.91578947,0.140346153846154,1.06730769230769,"25",0.318181818181818,0.568421052631579,"BE3","Replicate2"
"78","D06_8468",63760,898,4214,-13.8393974960876,3.87989045383412,0.647104851330203,0.395148669796557,0.0629890453834116,20.3378325508607,3482,895,735,19.34835190894,20.3378325508607,"0.03_0.03_0.05_0.06_0.05_0.01_0.03_0.05_0.1_0.06_0.13_0.08_0.15_0.13_0.1_0.18_0.18_0.55_0.5_0.09",8468,"g4","Cas9",5112,0.17566510172144,-13.8393975,20.33783255,0.222398606495608,2.36058779201206,"18",0.751694612914734,0.175078247261346,"Cas9","Replicate2"
"79","D07_8467",171008,1472,3004,5.72252010723861,1.60701519213584,0.115951742627346,0.0201072386058981,0.0399910634495085,24.0241286863271,2740,1466,270,23.5485049833887,24.0241286863271,"0.02_0.04_0.06_0.05_0.04_0.03_0.03_0.07_0.05_0.06_0.1_0.09_0.14_0.13_0.13_0.22_0.26_0.12_0.36_0.08",8467,"g1","BE3",4476,0.328865058087578,5.722520107,24.02412869,0.0906707710258851,0.533837934105076,"25",0.552104392574894,0.327524575513852,"BE3","Replicate2"
"80","D07_8468",97408,88,302,4.51538461538462,1.3025641025641,1.23076923076923,0.979487179487179,0.0538461538461538,27.1897435897436,264,88,38,26.3708609271523,27.1897435897436,"0.27_0.15_0.06_0.1_0.16_0.18_0.1_0.15_0.11_0.16_0_0.08_0.03_0.19_0.09_0.11_0.22_0.11_0.19_0.18",8468,"g7","Cas9",390,0.225641025641026,4.515384615,27.18974359,0.0982296005880912,0.806603773584906,"10",0.700696055684455,0.225641025641026,"Cas9","Replicate2"
"81","D10_8238",187584,10902,7889,5.87589803629397,1.22446916076845,0.523601724229684,0.399074024799106,0.0504496833590549,23.3025384492576,6561,10889,1341,20.9634269805113,23.3025384492576,"0.13_0.15_0.12_0.15_0.08_0.08_0.07_0.11_0.16_0.07_0.1_0.11_0.14_0.22_0.16_0.24_0.21_0.4_0.11_0.54",8238,"g5","Cas9",18791,0.580171358629131,5.875898036,23.30253845,0.0986516002003561,0.933148047049481,"18",0.383836909453608,0.579479538076739,"Cas9","Replicate1"
"82","D11_8238",1323460,3874,11796,-12.8694958519464,3.37377153797064,0.850350989151244,0.233120612635609,0.0691129546904914,23.1654754307594,7202,3866,4602,22.564639105388,23.1654754307594,"0.06_0.2_0.27_0.23_0.2_0.18_0.14_0.31_0.15_0.17_0.26_0.26_0.37_0.29_0.13_0.33_0.16_0.33_0.4_0.07",8238,"g4","BE3",15670,0.247223994894703,-12.86949585,23.16547543,0.196127950201156,1.12363238512035,"18",0.64469585177898,0.246713465220166,"BE3","Replicate1"
"83","D12_8238",313568,18000,24616,1.86807771728928,2.06100994931481,0.211704524122395,0.191078468180965,0.0209545710531256,22.7655575370753,22427,17976,2213,21.1354301948052,22.7655575370753,"0.03_0.08_0.06_0.02_0.05_0.06_0.06_0.05_0.07_0.05_0.06_0.11_0.19_0.19_0.16_0.26_0.24_0.27_0.3_0.06",8238,"g3","Cas9",42616,0.422376572179463,1.868077717,22.76555754,0.122914608843314,1.35707069665794,"4",0.489782924451342,0.421813403416557,"Cas9","Replicate1"
"84","D7_8238",279656,323,163,-0.952674897119342,2.9917695473251,0.42798353909465,0.0267489711934156,0.135802469135802,26.4279835390947,73,311,102,20.08,26.4279835390947,"0.08_0.25_0.04_0.1_0.21_0.03_0.09_0.17_0.15_0.09_0.07_0.14_0.23_0.1_0.16_0.28_0.21_0.27_0.14_0.12",8238,"g6","BE3",486,0.664609053497942,-0.952674897,26.42798354,0.135700075276911,1.47897623400366,"4",0.282006920415225,0.639917695473251,"BE3","Replicate1"
"85","D8_8238",140968,14519,6893,11.8786661685036,0.630160657575191,0.326172239865496,0.286194657201569,0.0320381094713245,24.0719689893518,6265,14494,653,22.1276380456779,24.0719689893518,"0.06_0.08_0.04_0.04_0.04_0.02_0.03_0.04_0.04_0.06_0.05_0.07_0.13_0.19_0.14_0.3_0.21_0.41_0.13_0.47",8238,"g5","Cas9",21412,0.678077713431721,11.87866617,24.07196899,0.0527325772887866,0.420175626472478,"8",0.286981139930888,0.676910143844573,"Cas9","Replicate1"
"86","D9_8238",73168,107,117,-3.99107142857143,2.5,0.839285714285714,0.0267857142857143,0.267857142857143,26.8035714285714,78,107,39,23.8803418803419,26.8035714285714,"0.09_0.48_0.12_0.21_0.41_0.07_0.18_0.19_0.27_0.23_0.12_0.21_0.38_0.21_0.15_0.39_0.08_0.48_0.22_0.15",8238,"g6","BE3",224,0.477678571428571,-3.991071429,26.80357143,0.23563484708063,1.09230769230769,"8",0.425454545454545,0.477678571428571,"BE3","Replicate1"
"87","E01_8467",188436,2578,3205,1.00034584125886,1.74355870655369,0.628912329240878,0.539858205083867,0.0581013314888466,22.4155282725229,2656,2569,558,20.3497199751089,22.4155282725229,"0.05_0.12_0.05_0.05_0.03_0.02_0.03_0.06_0.05_0.02_0.03_0.03_0.07_0.12_0.15_0.29_0.25_0.52_0.15_0.52",8467,"g5","Cas9",5783,0.445789382673353,1.000345841,22.41552827,0.131769639535003,1.32168443124236,"32",0.476863561969945,0.444233097008473,"Cas9","Replicate2"
"88","E01_8468",3678884,11348,6507,5.14903388406609,0.889778773452814,0.860095211425371,0.466647997759731,0.142369084290115,23.9869504340521,4165,11329,2361,22.22770456635,23.9869504340521,"0.17_0.22_0.21_0.2_0.16_0.11_0.1_0.14_0.22_0.13_0.14_0.12_0.19_0.15_0.22_0.33_0.32_0.43_0.14_0.53",8468,"g5","BE3",17855,0.635564267712125,5.149033884,23.98695043,0.0828535935164741,0.47627783723182,"4",0.322447968285431,0.634500140016802,"BE3","Replicate2"
"89","E02_8227",52472,8942,626,19.4807692307692,0.00898829431438127,0.0510033444816054,0.00501672240802676,0.00512123745819398,24.9985367892977,613,8789,166,24.982028241335,24.9985367892977,"0.07_0.03_0.07_0.08_0.09_0.07_0.03_0.11_0.04_0.09_0.05_0.07_0.1_0.09_0.09_0.06_0.07_0.12_0.08_0.1",8227,"g4","BE3",9568,0.934573578595318,19.48076923,24.99853679,0.00846933728981207,0.000809279741030483,"0",0.0531725133780685,0.918582775919732,"BE3","Replicate1"
"90","E02_8467",2106232,5088,984,14.9044795783926,0.305171277997365,0.280467720685112,0.148880105401845,0.0494071146245059,24.7931488801054,762,5074,236,23.7414829659319,24.7931488801054,"0.21_0.26_0.25_0.28_0.21_0.16_0.13_0.17_0.29_0.14_0.16_0.16_0.16_0.17_0.21_0.19_0.25_0.26_0.13_0.47",8467,"g5","BE3",6072,0.837944664031621,14.90447958,24.79314888,0.0285840363542677,0.134377038486628,"32",0.135425268373245,0.835638998682477,"BE3","Replicate2"
"91","E02_8468",230584,14596,3852,14.5105160450997,0.424924111014744,0.226203382480486,0.186036426712923,0.0220620121422376,24.3571118820468,3388,14557,503,21.9519403752249,24.3571118820468,"0.05_0.12_0.06_0.07_0.05_0.05_0.03_0.05_0.07_0.03_0.06_0.07_0.09_0.16_0.13_0.26_0.22_0.44_0.13_0.48",8468,"g5","Cas9",18448,0.791196877710321,14.51051605,24.35711188,0.0364197823280712,0.295651298570566,"4",0.19132767098793,0.789082827406765,"Cas9","Replicate2"
"92","E03_8227",67708,1901,1111,9.29482071713147,0.819389110225764,0.182270916334661,0.105909694555113,0.0703851261620186,24.6059096945551,866,1867,279,23.9633187772926,24.6059096945551,"0.09_0.29_0.23_0.11_0.08_0.22_0.24_0.24_0.26_0.08_0.05_0.14_0.16_0.19_0.07_0.08_0.16_0.22_0.27_0.1",8227,"g3","Cas9",3012,0.631142098273572,9.294820717,24.60590969,0.062759372336412,0.236603462489695,"2",0.29438261791203,0.619853917662683,"Cas9","Replicate1"
"93","E03_8467",91072,11002,1795,16.8928655153552,0.240212549816363,0.126045166835977,0.108697350941627,0.00961162772524811,24.623349222474,1621,10983,193,22.3428886438809,24.623349222474,"0.04_0.1_0.04_0.03_0.02_0.03_0.03_0.03_0.05_0.03_0.05_0.05_0.08_0.12_0.1_0.26_0.15_0.43_0.13_0.48",8467,"g5","Cas9",12797,0.859732749863249,16.89286552,24.62334922,0.0200188004717305,0.149307740717432,"2",0.120292186034044,0.8582480268813,"Cas9","Replicate2"
"94","E03_8468",213268,8095,5342,9.94351417727171,0.733497060355734,0.432834710128749,0.388479571332887,0.0205402991739227,23.7877502418695,4908,8076,453,21.9613878007834,23.7877502418695,"0.08_0.1_0.1_0.09_0.06_0.08_0.04_0.07_0.08_0.06_0.06_0.07_0.09_0.15_0.1_0.25_0.14_0.4_0.08_0.44",8468,"g5","BE3",13437,0.602441021061249,9.943514177,23.78775024,0.0714129860155206,0.531350370060047,"10",0.367729056240105,0.601027014958696,"BE3","Replicate2"
"95","E04_8227",47284,2682,645,15.7204688908927,0.343552750225428,0.173128944995491,0.121731289449955,0.0162308385933273,24.5638713555756,550,2637,140,22.8898550724638,24.5638713555756,"0.07_0.1_0.04_0.08_0.04_0.03_0.03_0.03_0.06_0.06_0.05_0.05_0.06_0.09_0.06_0.19_0.19_0.34_0.09_0.34",8227,"g5","BE3",3327,0.806131650135257,15.72046889,24.56387136,0.0307064587198516,0.210227272727273,"2",0.173340499865628,0.792605951307484,"BE3","Replicate1"
"96","E04_8467",104152,6805,1593,15.6896880209574,0.343415098833055,0.163372231483687,0.142295784710645,0.01417004048583,24.4996427720886,1417,6788,193,22.3900621118012,24.4996427720886,"0.04_0.08_0.03_0.03_0.03_0.02_0.01_0.03_0.06_0.02_0.03_0.04_0.11_0.12_0.1_0.28_0.19_0.44_0.12_0.49",8467,"g5","BE3",8398,0.810311979042629,15.68968802,24.49964277,0.0299777126739755,0.218004465859678,"2",0.159507359567438,0.808287687544654,"BE3","Replicate2"
"97","E04_8468",113384,13044,6097,11.6075962593386,0.666840812914686,0.325740556919701,0.29251345279766,0.0367274437072253,23.9498458805705,5552,13015,574,21.7187397975841,23.9498458805705,"0.03_0.08_0.02_0.02_0.02_0.01_0.02_0.02_0.04_0.03_0.03_0.04_0.12_0.14_0.15_0.32_0.24_0.46_0.15_0.46",8468,"g5","Cas9",19141,0.681469097748289,11.60759626,23.94984588,0.0564077712101905,0.490452941460821,"10",0.289836470811941,0.679954025390523,"Cas9","Replicate2"
"98","E05_8467",257412,6975,8020,2.16338779593198,1.65868622874291,0.558586195398466,0.497099033011004,0.0485495165055018,22.5153717905969,6803,6944,1248,20.3723761023475,22.5153717905969,"0.05_0.1_0.05_0.03_0.01_0.01_0.03_0.03_0.03_0.02_0.02_0.04_0.06_0.15_0.13_0.29_0.23_0.51_0.16_0.51",8467,"g5","Cas9",14995,0.465155051683895,2.163387796,22.51537179,0.124484569447337,1.27796383121232,"25",0.453389111877438,0.463087695898633,"Cas9","Replicate2"
"99","E06_8227",12932,908,1123,3.87592319054653,1.84441161989168,0.180699162973904,0.166912850812408,0.0192023633677991,23.0748399803053,1020,892,119,21.5671641791045,23.0748399803053,"0.01_0.03_0.03_0.02_0.04_0.04_0.08_0.05_0.03_0.02_0.03_0.09_0.11_0.13_0.11_0.28_0.19_0.24_0.28_0.07",8227,"g3","BE3",2031,0.447070408665682,3.875923191,23.07483998,0.114784699954191,1.21216216216216,"4",0.455948030856679,0.439192516001969,"BE3","Replicate1"
"100","E06_8467",44280,6295,218,19.3648088438508,0.0411484722861968,0.0259481037924152,0.018885306310456,0.00506678949792722,24.9606939966221,212,6279,22,23.9017094017094,24.9606939966221,"0.1_0.07_0.04_0.06_0.03_0.03_0.04_0.06_0.04_0.03_0.01_0.04_0.06_0.1_0.1_0.15_0.06_0.15_0.15_0.25",8467,"g5","BE3",6513,0.966528481498541,19.36480884,24.960694,0.0047232866945905,0.0282283218964442,"25",0.0290125099813681,0.964071856287425,"BE3","Replicate2"
"101","E06_8468",79028,6713,6655,4.35210951526032,1.40252842609216,0.502842609216038,0.453545780969479,0.0476511071214841,22.8904847396768,5750,6703,915,20.7689422355589,22.8904847396768,"0.03_0.1_0.03_0.01_0.01_0.02_0.02_0.03_0.02_0.01_0.02_0.04_0.1_0.16_0.12_0.29_0.22_0.45_0.15_0.45",8468,"g5","Cas9",13368,0.502169359664871,4.352109515,22.89048474,0.110947081535317,1.10195273807839,"18",0.4643779219873,0.501421304608019,"Cas9","Replicate2"
"102","E07_8467",88148,611,7720,-14.7907814187973,4.32325051014284,0.247869403432961,0.0380506541831713,0.0818629216180531,20.1607250030008,5875,611,1845,19.7777202072539,20.1607250030008,"0.01_0.01_0.05_0.06_0.05_0.03_0.02_0.06_0.07_0.06_0.1_0.11_0.13_0.15_0.18_0.19_0.3_0.2_0.45_0.09",8467,"g1","Cas9",8331,0.073340535349898,-14.79078142,20.160725,0.238981382491214,2.68578993821712,"25",0.795056642636457,0.073340535349898,"Cas9","Replicate2"
"103","E07_8468",109204,126,1366,5.11394101876676,1.05630026809651,1.45040214477212,1.30898123324397,0.0449061662198391,26.902144772118,1251,125,116,26.6188734455011,26.902144772118,"0.16_0.1_0.02_0.08_0.11_0.1_0.1_0.07_0.07_0.09_0.05_0.08_0.07_0.14_0.08_0.18_0.14_0.12_0.16_0.16",8468,"g7","Cas9",1492,0.0844504021447721,5.113941019,26.90214477,0.0901569949038303,0.636708860759494,"18",0.851620947630923,0.0837801608579088,"Cas9","Replicate2"
"104","E09_8227",33052,1192,231,20.9486999297259,0.224174279690794,0.26914968376669,0.174982431482783,0.0245959241040056,29.5115952213633,193,1166,64,27.295719844358,29.5115952213633,"0.12_0.06_0.09_0.09_0.09_0.06_0.07_0.09_0.11_0.08_0.01_0.1_0.04_0.09_0.04_0.09_0.04_0.08_0.04_0.06",8227,"g7","BE3",1423,0.837666900913563,20.94869993,29.51159522,0.0296212973378328,0.242125984251968,"4",0.138738738738739,0.81939564300773,"BE3","Replicate1"
"105","E10_8238",89132,92,180,-28.7022058823529,5,1.57352941176471,0.0772058823529412,0.393382352941176,24.2169117647059,37,92,143,21.2611111111111,24.2169117647059,"0.08_0.27_0.15_0.09_0.17_0.03_0.13_0.19_0.24_0.24_0.25_0.23_0.25_0.09_0.14_0.35_0.27_0.46_0.15_0.13",8238,"g6","Cas9",272,0.338235294117647,-28.70220588,24.21691176,0.262385844748858,1.21232876712329,"18",0.55045871559633,0.338235294117647,"Cas9","Replicate1"
"106","E11_8238",391648,12733,10745,3.13544594939944,1.06499701848539,1.00102223358037,0.51405571173013,0.244569384104268,24.1120197631826,7435,12719,3324,23.0501905381541,24.1120197631826,"0.25_0.29_0.27_0.29_0.2_0.14_0.12_0.18_0.29_0.12_0.17_0.22_0.25_0.34_0.2_0.22_0.36_0.25_0.14_0.51",8238,"g5","BE3",23478,0.542337507453787,3.135445949,24.11201976,0.0978055783496654,0.536976735062184,"18",0.412159570387418,0.541741204531902,"BE3","Replicate1"
"107","E12_8238",880284,7074,49943,-3.73592086570672,2.55834224880299,0.421891716505604,0.325096023992844,0.0295525895785467,22.3533332164091,44776,6958,5283,21.9854571605505,22.3533332164091,"0.04_0.05_0.06_0.09_0.08_0.04_0.04_0.06_0.05_0.06_0.07_0.12_0.14_0.17_0.14_0.16_0.14_0.49_0.41_0.08",8238,"g4","Cas9",57017,0.124068260343406,-3.735920866,22.35333322,0.143935263732345,1.0823005932762,"4",0.780713135639587,0.122033779399127,"Cas9","Replicate1"
"108","E6_8238",292924,5076,17980,-3.33323213046496,2.8449427480916,0.22822692574601,0.053998959056211,0.123308466342817,22.507373351839,13782,5069,4205,21.8049146605882,22.507373351839,"0.04_0.09_0.1_0.08_0.1_0.06_0.04_0.09_0.04_0.04_0.09_0.18_0.18_0.23_0.26_0.2_0.2_0.19_0.27_0.09",8238,"g1","BE3",23056,0.220159611380985,-3.33323213,22.50737335,0.11920006571217,0.838841948310139,"8",0.68271567436209,0.21985600277585,"BE3","Replicate1"
